Product,Tab Name,Data Visualization,Data Viz Calculation,Enterprise Data Dictionary Table,Enterprise Data Dictionary Field,Enterprise DD Data Type,Data Point Calculation,Data Dictionary Table,Data Dictionary Field,DD Data Type,Source Type,Source Data Collection,Source Table,Source Column Name,Source Data Type
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Operations),SUM(TrxAmt) WHERE TrxType='Refund' AND Practice = '<filter>',dbo.claims,Refund,float,,,,,PMS,WSC,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Operations),COUNT_DISTINCT(InsuranceClaimId) WHERE TrxType='charges' AND PayerType='Insurance'  AND Practice = '<filter>',dbo.payer,Count Insurance Billed,int,,bshbilling.factClaims,ClaimTrackingNumber,decimal,PMS,WSC,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Operations),,dbo.transactions,Payments,float,,dbo.factBilling,TotalPaymentAmount,decimal,PMS,WSC,staging.HBPCHRG,PymntAmtPayor#_,decimal
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Operations),,dbo.provider,Operations,varchar(100),,dbo.dimLocationHierarchy,ExecutiveDirectorLongName,varchar(400),PMS,WSC,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Operations),,dbo.payer,Payer Type,varchar(50),,dbo.factClaims, PayorPlanKey   ,int,PMS,WSC,bill_history,payor_code,int
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Operations),,dbo.transactions,Adjustment Type,varchar(50),,bshbilling.factBilling, TotalAdjustmentAmount,decimal,PMS,WSC,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Operations),,dbo.claims,Insurance Claim ID,int,,dbo.factClaim, ClaimTrackingNumber      ,string,PMS,WSC,Staging.HBPBILLH,BillTrackingNumber,string
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Operations),,dbo.transactions,Service Date,date,,dbo.factBilling,ServiceDateKey,int,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,CHARGE_SERVICE_DATE,string
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Operations),,dbo.provider,Operations,varchar(100),,dbo.dimLocationHierarchy,ExecutiveDirectorLongName,varchar(400),PMS,WSC,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Location),COUNT_ROWS(WHERE TrxType = 'payments') GROUP BY Practice WHERE Location = '<filter>',dbo.transactions,Number of Collections,int,COUNT DISTINCT Claim Number,dbo.factClaim, ClaimTrackingNumber      ,string,PMS,WSC,Staging.HBPBILLH,BillTrackingNumber,string
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Location),(SUM(TrxAmt) WHERE TrxType = 'payments' AND PayerType='Insurance') GROUP BY Practice WHERE Location = '<filter>',dbo.transactions,Insurance Collection,float,"SUM(Payments) WHERE PayerType = ""Insurance"" ",...,,,,,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Location),(SUM(TrxAmt) WHERE TrxType='Payments' AND PayerType='Patient') GROUP BY Practice WHERE Location = '<filter>',dbo.transactions,Patient Collection,float,"SUM(Payments) WHERE PayerType = ""Patient"" ",...,,,,,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Location),InsuranceCollections + PatientCollections,dbo.transactions,Gross Collections,float,,...,,,,,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Location),GrossCollections / (SUM(TrxAmt) WHERE TrxType='charges') AND Location = '<filter>',dbo.transactions,Collection Rate,float,Payments/(sum(charges) - sum(adjustments)) * 100,...,,,,,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Location),SUM(TrxAmt) WHERE TrxType='adjustments' AND AdjType='production' AND Location = '<filter>',dbo.transactions,Production Adjustment,float,,...,,,PMS,WSC,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Location),SUM(TrxAmt) WHERE TrxType='Refund' AND Location = '<filter>',dbo.claims,Refund,float,,,,,PMS,WSC,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Location),COUNT_DISTINCT(InsuranceClaimId) WHERE TrxType='charges' AND PayerType='Insurance'  AND Location = '<filter>',dbo.payer,Count Insurance Billed,int,,bshbilling.factClaims,ClaimTrackingNumber,decimal,PMS,WSC,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Location),,dbo.transactions,Payments,float,,dbo.factBilling,TotalPaymentAmount,decimal,PMS,WSC,staging.HBPCHRG,PymntAmtPayor#_,decimal
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Location),,dbo.provider,Operations,varchar(100),,dbo.dimLocationHierarchy,ExecutiveDirectorLongName,varchar(400),PMS,WSC,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Location),,dbo.payer,Payer Type,varchar(50),,dbo.factClaims, PayorPlanKey   ,int,PMS,WSC,bill_history,payor_code,int
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Location),,dbo.transactions,Adjustment Type,varchar(50),,bshbilling.factBilling, TotalAdjustmentAmount,decimal,PMS,WSC,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Location),,dbo.claims,Insurance Claim ID,int,,dbo.factClaim, ClaimTrackingNumber      ,string,PMS,WSC,Staging.HBPBILLH,BillTrackingNumber,string
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Location),,dbo.transactions,Service Date,date,,dbo.factBilling,ServiceDateKey,int,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,CHARGE_SERVICE_DATE,string
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Location),,dbo.provider,Location,varchar(400),,dbo.dimLocationHierarchy,LocationName,varchar(400),PMS,WSC,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Lob),COUNT_ROWS(WHERE TrxType = 'payments') GROUP BY Practice,dbo.transactions,Number of Collections,int,COUNT DISTINCT Claim Number,dbo.factClaim, ClaimTrackingNumber      ,string,PMS,WSC,Staging.HBPBILLH,BillTrackingNumber,string
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Lob),,dbo.transactions,Insurance Collection,float,"SUM(Payments) WHERE PayerType = ""Insurance"" ",...,,,,,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Lob),,dbo.transactions,Patient Collection,float,"SUM(Payments) WHERE PayerType = ""Patient"" ",...,,,,,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Lob),InsuranceCollections + PatientCollections,dbo.transactions,Gross Collections,float,,...,,,,,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Lob),GrossCollections / (SUM(TrxAmt) WHERE TrxType='charges'),dbo.transactions,Collection Rate,float,Payments/(sum(charges) - sum(adjustments)) * 100,...,,,,,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Lob),SUM(TrxAmt) WHERE TrxType='adjustments' AND AdjType='production',dbo.transactions,Production Adjustment,float,,...,,,PMS,WSC,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Lob),SUM(TrxAmt) WHERE TrxType='Refund',dbo.claims,Refund,float,,,,,PMS,WSC,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Lob),COUNT_DISTINCT(InsuranceClaimId) WHERE TrxType='charges' AND PayerType='Insurance' ,dbo.payer,Count Insurance Billed,int,,bshbilling.factClaims,ClaimTrackingNumber,decimal,PMS,WSC,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Lob),,dbo.transactions,Payments,float,,dbo.factBilling,TotalPaymentAmount,decimal,PMS,WSC,staging.HBPCHRG,PymntAmtPayor#_,decimal
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Lob),,dbo.payer,Payer Type,varchar(50),,dbo.factClaims, PayorPlanKey   ,int,PMS,WSC,bill_history,payor_code,int
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Lob),,dbo.provider,Operations,varchar(100),,dbo.dimLocationHierarchy,ExecutiveDirectorLongName,varchar(400),PMS,WSC,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Lob),,dbo.transactions,Adjustment Type,varchar(50),...,bshbilling.factBilling, TotalAdjustmentAmount,decimal,PMS,WSC,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Lob),,dbo.claims,Insurance Claim ID,int,,dbo.factClaim, ClaimTrackingNumber      ,string,PMS,WSC,Staging.HBPBILLH,BillTrackingNumber,string
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Lob),,dbo.transactions,Service Date,date,,dbo.factBilling,ServiceDateKey,int,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,CHARGE_SERVICE_DATE,string
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Lob),COUNT_ROWS(WHERE TrxType = 'payments') GROUP BY Practice,dbo.provider,Lob,varchar(400),,dbo.dimLocationHierarchy,Lob,varchar(400),PMS,WSC,n/a,n/a,n/a
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Segment),COUNT_ROWS(WHERE TrxType = 'payments') GROUP BY Practice,dbo.transactions,Number of Collections,int,COUNT DISTINCT Claim Number,dbo.factClaim, ClaimTrackingNumber      ,string,PMS,WSC,Staging.HBPBILLH,BillTrackingNumber,string
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Segment),,dbo.transactions,Insurance Collection,float,"SUM(Payments) WHERE PayerType = ""Insurance"" ",...,,,,,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Segment),,dbo.transactions,Patient Collection,float,"SUM(Payments) WHERE PayerType = ""Patient"" ",...,,,,,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Segment),InsuranceCollections + PatientCollections,dbo.transactions,Gross Collections,float,,...,,,,,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Segment),GrossCollections / (SUM(TrxAmt) WHERE TrxType='charges'),dbo.transactions,Collection Rate,float,Payments/(sum(charges) - sum(adjustments)) * 100,...,,,,,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Segment),SUM(TrxAmt) WHERE TrxType='adjustments' AND AdjType='production',dbo.transactions,Production Adjustment,float,,...,,,PMS,WSC,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Segment),SUM(TrxAmt) WHERE TrxType='Refund',dbo.claims,Refund,float,,,,,PMS,WSC,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Segment),COUNT_DISTINCT(InsuranceClaimId) WHERE TrxType='charges' AND PayerType='Insurance' ,dbo.payer,Count Insurance Billed,int,,bshbilling.factClaims,ClaimTrackingNumber,decimal,PMS,WSC,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Segment),,dbo.transactions,Payments,float,,dbo.factBilling,TotalPaymentAmount,decimal,PMS,WSC,staging.HBPCHRG,PymntAmtPayor#_,decimal
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Segment),,dbo.payer,Payer Type,varchar(50),,dbo.factClaims, PayorPlanKey   ,int,PMS,WSC,bill_history,payor_code,int
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Segment),,dbo.provider,Operations,varchar(100),,dbo.dimLocationHierarchy,ExecutiveDirectorLongName,varchar(400),PMS,WSC,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Segment),,dbo.transactions,Adjustment Type,varchar(50),...,bshbilling.factBilling, TotalAdjustmentAmount,decimal,PMS,WSC,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Segment),,dbo.claims,Insurance Claim ID,int,,dbo.factClaim, ClaimTrackingNumber      ,string,PMS,WSC,Staging.HBPBILLH,BillTrackingNumber,string
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Segment),,dbo.transactions,Service Date,date,,dbo.factBilling,ServiceDateKey,int,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,CHARGE_SERVICE_DATE,string
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Segment),COUNT_ROWS(WHERE TrxType = 'payments') GROUP BY Practice,dbo.provider,Segment,varchar(400),,dbo.dimLocationHierarchy,LobDescription,varchar(400),,,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Payer Type),COUNT_ROWS(WHERE TrxType = 'payments') GROUP BY Practice,dbo.transactions,Number of Collections,int,COUNT DISTINCT Claim Number,dbo.factClaim, ClaimTrackingNumber      ,string,PMS,WSC,Staging.HBPBILLH,BillTrackingNumber,string
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Payer Type),,dbo.transactions,Insurance Collection,float,"SUM(Payments) WHERE PayerType = ""Insurance"" ",...,,,,,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Payer Type),,dbo.transactions,Patient Collection,float,"SUM(Payments) WHERE PayerType = ""Patient"" ",...,,,,,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Payer Type),InsuranceCollections + PatientCollections,dbo.transactions,Gross Collections,float,,...,,,,,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Payer Type),GrossCollections / (SUM(TrxAmt) WHERE TrxType='charges'),dbo.transactions,Collection Rate,float,Payments/(sum(charges) - sum(adjustments)) * 100,...,,,,,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Payer Type),SUM(TrxAmt) WHERE TrxType='adjustments' AND AdjType='production',dbo.transactions,Production Adjustment,float,,...,,,PMS,WSC,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Payer Type),SUM(TrxAmt) WHERE TrxType='Refund',dbo.claims,Refund,float,,,,,PMS,WSC,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Payer Type),COUNT_DISTINCT(InsuranceClaimId) WHERE TrxType='charges' AND PayerType='Insurance' ,dbo.payer,Count Insurance Billed,int,,bshbilling.factClaims,ClaimTrackingNumber,decimal,PMS,WSC,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Payer Type),,dbo.transactions,Payments,float,,dbo.factBilling,TotalPaymentAmount,decimal,PMS,WSC,staging.HBPCHRG,PymntAmtPayor#_,decimal
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Payer Type),,dbo.payer,Payer Type,varchar(50),,dbo.factClaims, PayorPlanKey   ,int,PMS,WSC,bill_history,payor_code,int
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Payer Type),,dbo.provider,Operations,varchar(100),,dbo.dimLocationHierarchy,ExecutiveDirectorLongName,varchar(400),PMS,WSC,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Payer Type),,dbo.transactions,Adjustment Type,varchar(50),...,bshbilling.factBilling, TotalAdjustmentAmount,decimal,PMS,WSC,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Payer Type),,dbo.claims,Insurance Claim ID,int,,dbo.factClaim, ClaimTrackingNumber      ,string,PMS,WSC,Staging.HBPBILLH,BillTrackingNumber,string
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Payer Type),,dbo.transactions,Service Date,date,,dbo.factBilling,ServiceDateKey,int,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,CHARGE_SERVICE_DATE,string
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Payer),COUNT_ROWS(WHERE TrxType = 'payments') GROUP BY Practice,dbo.transactions,Number of Collections,int,COUNT DISTINCT Claim Number,dbo.factClaim, ClaimTrackingNumber      ,string,PMS,WSC,Staging.HBPBILLH,BillTrackingNumber,string
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Payer),,dbo.transactions,Insurance Collection,float,"SUM(Payments) WHERE PayerType = ""Insurance"" ",...,,,,,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Payer),,dbo.transactions,Patient Collection,float,"SUM(Payments) WHERE PayerType = ""Patient"" ",...,,,,,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Payer),InsuranceCollections + PatientCollections,dbo.transactions,Gross Collections,float,,...,,,,,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Payer),GrossCollections / (SUM(TrxAmt) WHERE TrxType='charges'),dbo.transactions,Collection Rate,float,Payments/(sum(charges) - sum(adjustments)) * 100,...,,,,,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Payer),SUM(TrxAmt) WHERE TrxType='adjustments' AND AdjType='production',dbo.transactions,Production Adjustment,float,,...,,,PMS,WSC,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Payer),SUM(TrxAmt) WHERE TrxType='Refund',dbo.claims,Refund,float,,,,,PMS,WSC,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Payer),COUNT_DISTINCT(InsuranceClaimId) WHERE TrxType='charges' AND PayerType='Insurance' ,dbo.payer,Count Insurance Billed,int,,bshbilling.factClaims,ClaimTrackingNumber,decimal,PMS,WSC,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Payer),,dbo.transactions,Payments,float,,dbo.factBilling,TotalPaymentAmount,decimal,PMS,WSC,staging.HBPCHRG,PymntAmtPayor#_,decimal
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Payer),,dbo.payer,Payer Type,varchar(50),,dbo.factClaims, PayorPlanKey   ,int,PMS,WSC,bill_history,payor_code,int
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Payer),,dbo.provider,Operations,varchar(100),,dbo.dimLocationHierarchy,ExecutiveDirectorLongName,varchar(400),PMS,WSC,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Payer),,dbo.transactions,Adjustment Type,varchar(50),...,bshbilling.factBilling, TotalAdjustmentAmount,decimal,PMS,WSC,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Payer),,dbo.claims,Insurance Claim ID,int,,dbo.factClaim, ClaimTrackingNumber      ,string,PMS,WSC,Staging.HBPBILLH,BillTrackingNumber,string
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Payer),,dbo.transactions,Service Date,date,,dbo.factBilling,ServiceDateKey,int,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,CHARGE_SERVICE_DATE,string
InsightFlow,Accounts Receivable,AR & Collections Breakdown (Payer),COUNT_ROWS(WHERE TrxType = 'payments') GROUP BY Practice,dbo.payer,Insurance Name,varchar(50),,bshbilling.dimPayment,InsurancePlanName ,sting,PMS,WSC,,,
InsightFlow,Revenue Cycle Management,Revenue by Practice,,dbo.provider,Operations,varchar(100),,dbo.dimLocationHierarchy,ExecutiveDirectorLongName,varchar(400),PMS,WSC,,,
InsightFlow,Revenue Cycle Management,Revenue by Practice,,dbo.provider,Location,varchar(400),,dbo.dimLocationHierarchy,LocationName,varchar(400),PMS,WSC,,,
InsightFlow,Revenue Cycle Management,Revenue by Practice,,dbo.transactions,Payments,float,,dbo.factBilling,TotalPaymentAmount,decimal,PMS,WSC,staging.HBPCHRG,PymntAmtPayor#_,decimal
InsightFlow,Revenue Cycle Management,Revenue by Practice,,dbo.payer,Insurance Name,varchar(50),,bshbilling.dimPayment,InsurancePlanName ,sting,PMS,WSC,,,
InsightFlow,Revenue Cycle Management,Revenue by Practice,,dbo.transactions,Adjustment Type,varchar(50),,bshbilling.factBilling, TotalAdjustmentAmount,decimal,PMS,WSC,,,
InsightFlow,Revenue Cycle Management,Revenue by Practice,,dbo.transactions,Service Date,date,,dbo.factBilling,ServiceDateKey,int,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,CHARGE_SERVICE_DATE,string
InsightFlow,Revenue Cycle Management,Revenue by Practice,,dbo.claims,Insurance Claim ID,int,,dbo.factClaim, ClaimTrackingNumber      ,string,PMS,WSC,Staging.HBPBILLH,BillTrackingNumber,string
InsightFlow,Revenue Cycle Management,Revenue by Practice,,dbo.claims,Status,varchar(50),,bshbilling.dimClaim,BillStatus,string,PMS,WSC,,,
InsightFlow,Revenue Cycle Management,Revenue by Practice,,dbo.payer,Patient ID,int,,dbo.dimPatientAccount,PatientId,integer,PMS,WSC,ClientAccount,Accountnumber,integer
InsightFlow,Revenue Cycle Management,Revenue by Practice (Lob),,dbo.provider,Operations,varchar(100),,dbo.dimLocationHierarchy,ExecutiveDirectorLongName,varchar(400),PMS,WSC,,,
InsightFlow,Revenue Cycle Management,Revenue by Practice (Lob),,dbo.provider,Location,varchar(400),,dbo.dimLocationHierarchy,LocationName,varchar(400),PMS,WSC,,,
InsightFlow,Revenue Cycle Management,Revenue by Practice (Lob),,dbo.transactions,Payments,float,,dbo.factBilling,TotalPaymentAmount,decimal,PMS,WSC,staging.HBPCHRG,PymntAmtPayor#_,decimal
InsightFlow,Revenue Cycle Management,Revenue by Practice (Lob),,dbo.payer,Insurance Name,varchar(50),,bshbilling.dimPayment,InsurancePlanName ,sting,PMS,WSC,,,
InsightFlow,Revenue Cycle Management,Revenue by Practice (Lob),,dbo.transactions,Adjustment Type,varchar(50),,bshbilling.factBilling,TotalAdjustmentAmount,decimal,PMS,WSC,,,
InsightFlow,Revenue Cycle Management,Revenue by Practice (Lob),,dbo.transactions,Service Date,date,,dbo.factBilling,ServiceDateKey,int,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,CHARGE_SERVICE_DATE,string
InsightFlow,Revenue Cycle Management,Revenue by Practice (Lob),,dbo.claims,Insurance Claim ID,int,,dbo.factClaim, ClaimTrackingNumber      ,string,PMS,WSC,Staging.HBPBILLH,BillTrackingNumber,string
InsightFlow,Revenue Cycle Management,Revenue by Practice (Lob),,dbo.claims,Status,varchar(50),,bshbilling.dimClaim,BillStatus,string,PMS,WSC,,,
InsightFlow,Revenue Cycle Management,Revenue by Practice (Lob),,dbo.payer,Patient ID,int,,dbo.dimPatientAccount,PatientId,integer,PMS,WSC,ClientAccount,Accountnumber,integer
InsightFlow,Revenue Cycle Management,Revenue by Practice (Lob),,dbo.provider,Lob,varchar(400),,dbo.dimLocationHierarchy,Lob,varchar(400),PMS,WSC,n/a,n/a,n/a
InsightFlow,Revenue Cycle Management,Revenue by Practice (Segment),,dbo.provider,Operations,varchar(100),,dbo.dimLocationHierarchy,ExecutiveDirectorLongName,varchar(400),PMS,WSC,,,
InsightFlow,Revenue Cycle Management,Revenue by Practice (Segment),,dbo.provider,Location,varchar(400),,dbo.dimLocationHierarchy,LocationName,varchar(400),PMS,WSC,,,
InsightFlow,Revenue Cycle Management,Revenue by Practice (Segment),,dbo.transactions,Payments,float,,dbo.factBilling,TotalPaymentAmount,decimal,PMS,WSC,staging.HBPCHRG,PymntAmtPayor#_,decimal
InsightFlow,Revenue Cycle Management,Revenue by Practice (Segment),,dbo.payer,Insurance Name,varchar(50),,bshbilling.dimPayment,InsurancePlanName ,sting,PMS,WSC,,,
InsightFlow,Revenue Cycle Management,Revenue by Practice (Segment),,dbo.transactions,Adjustment Type,varchar(50),,bshbilling.factBilling,TotalAdjustmentAmount,decimal,PMS,WSC,,,
InsightFlow,Revenue Cycle Management,Revenue by Practice (Segment),,dbo.transactions,Service Date,date,,dbo.factBilling,ServiceDateKey,int,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,CHARGE_SERVICE_DATE,string
InsightFlow,Revenue Cycle Management,Revenue by Practice (Segment),,dbo.claims,Insurance Claim ID,int,,dbo.factClaim, ClaimTrackingNumber      ,string,PMS,WSC,Staging.HBPBILLH,BillTrackingNumber,string
InsightFlow,Revenue Cycle Management,Revenue by Practice (Segment),,dbo.claims,Status,varchar(50),,bshbilling.dimClaim,BillStatus,string,PMS,WSC,,,
InsightFlow,Revenue Cycle Management,Revenue by Practice (Segment),,dbo.payer,Patient ID,int,,dbo.dimPatientAccount,PatientId,integer,PMS,WSC,ClientAccount,Accountnumber,integer
InsightFlow,Revenue Cycle Management,Revenue by Practice (Segment),,dbo.provider,Segment,varchar(400),,dbo.dimLocationHierarchy,LobDescription,varchar(400),,,,,
InsightFlow,Revenue Cycle Management,Revenue by Practice (Payer Type),,dbo.provider,Operations,varchar(100),,dbo.dimLocationHierarchy,ExecutiveDirectorLongName,varchar(400),PMS,WSC,,,
InsightFlow,Revenue Cycle Management,Revenue by Practice (Payer Type),,dbo.provider,Location,varchar(400),,dbo.dimLocationHierarchy,LocationName,varchar(400),PMS,WSC,,,
InsightFlow,Revenue Cycle Management,Revenue by Practice (Payer Type),,dbo.transactions,Payments,float,,dbo.factBilling,TotalPaymentAmount,decimal,PMS,WSC,staging.HBPCHRG,PymntAmtPayor#_,decimal
InsightFlow,Revenue Cycle Management,Revenue by Practice (Payer Type),,dbo.payer,Insurance Name,varchar(50),,bshbilling.dimPayment,InsurancePlanName ,sting,PMS,WSC,,,
InsightFlow,Revenue Cycle Management,Revenue by Practice (Payer Type),,dbo.transactions,Adjustment Type,varchar(50),,bshbilling.factBilling,TotalAdjustmentAmount,decimal,PMS,WSC,,,
InsightFlow,Revenue Cycle Management,Revenue by Practice (Payer Type),,dbo.transactions,Service Date,date,,dbo.factBilling,ServiceDateKey,int,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,CHARGE_SERVICE_DATE,string
InsightFlow,Revenue Cycle Management,Revenue by Practice (Payer Type),,dbo.claims,Insurance Claim ID,int,,dbo.factClaim, ClaimTrackingNumber      ,string,PMS,WSC,Staging.HBPBILLH,BillTrackingNumber,string
InsightFlow,Revenue Cycle Management,Revenue by Practice (Payer Type),,dbo.claims,Status,varchar(50),,bshbilling.dimClaim,BillStatus,string,PMS,WSC,,,
InsightFlow,Revenue Cycle Management,Revenue by Practice (Payer Type),,dbo.payer,Patient ID,int,,dbo.dimPatientAccount,PatientId,integer,PMS,WSC,ClientAccount,Accountnumber,integer
InsightFlow,Revenue Cycle Management,Revenue by Practice (Payer Type),,dbo.payer,Payer Type,varchar(50),,dbo.factClaims, PayorPlanKey   ,int,PMS,WSC,bill_history,payor_code,int
InsightFlow,Revenue Cycle Management,Revenue by Practice (Payer),,dbo.provider,Operations,varchar(100),,dbo.dimLocationHierarchy,ExecutiveDirectorLongName,varchar(400),PMS,WSC,,,
InsightFlow,Revenue Cycle Management,Revenue by Practice (Payer),,dbo.provider,Location,varchar(400),,dbo.dimLocationHierarchy,LocationName,varchar(400),PMS,WSC,,,
InsightFlow,Revenue Cycle Management,Revenue by Practice (Payer),,dbo.transactions,Payments,float,,dbo.factBilling,TotalPaymentAmount,decimal,PMS,WSC,staging.HBPCHRG,PymntAmtPayor#_,decimal
InsightFlow,Revenue Cycle Management,Revenue by Practice (Payer),,dbo.payer,Insurance Name,varchar(50),,bshbilling.dimPayment,InsurancePlanName ,sting,PMS,WSC,,,
InsightFlow,Revenue Cycle Management,Revenue by Practice (Payer),,dbo.transactions,Adjustment Type,varchar(50),,bshbilling.factBilling,TotalAdjustmentAmount,decimal,PMS,WSC,,,
InsightFlow,Revenue Cycle Management,Revenue by Practice (Payer),,dbo.transactions,Service Date,date,,dbo.factBilling,ServiceDateKey,int,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,CHARGE_SERVICE_DATE,string
InsightFlow,Revenue Cycle Management,Revenue by Practice (Payer),,dbo.claims,Insurance Claim ID,int,,dbo.factClaim, ClaimTrackingNumber      ,string,PMS,WSC,Staging.HBPBILLH,BillTrackingNumber,string
InsightFlow,Revenue Cycle Management,Revenue by Practice (Payer),,dbo.claims,Status,varchar(50),,bshbilling.dimClaim,BillStatus,string,PMS,WSC,,,
InsightFlow,Revenue Cycle Management,Revenue by Practice (Payer),,dbo.payer,Patient ID,int,,dbo.dimPatientAccount,PatientId,integer,PMS,WSC,ClientAccount,Accountnumber,integer
InsightFlow,Revenue Cycle Management,Revenue by Practice (Operations),,dbo.provider,Operations,varchar(100),,dbo.dimLocationHierarchy,ExecutiveDirectorLongName,varchar(400),PMS,WSC,,,
InsightFlow,Revenue Cycle Management,Revenue by Practice (Operations),,dbo.provider,Location,varchar(400),,dbo.dimLocationHierarchy,LocationName,varchar(400),PMS,WSC,,,
InsightFlow,Revenue Cycle Management,Revenue by Practice (Operations),,dbo.transactions,Payments,float,,dbo.factBilling,TotalPaymentAmount,decimal,PMS,WSC,staging.HBPCHRG,PymntAmtPayor#_,decimal
